Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified,Date,Latitude,Longitude
IM1,NO,2020-11-28,45.7,ug m-3,R,2020-11-28,51.517367514618,-0.120194711317
IM1,NO,2020-11-29,24.0,ug m-3,R,2020-11-29,51.517367514618,-0.120194711317
IM1,NO,2020-11-30,16.9,ug m-3,R,2020-11-30,51.517367514618,-0.120194711317
IM1,NO,2020-12-01,23.2,ug m-3,R,2020-12-01,51.517367514618,-0.120194711317
IM1,NO,2020-12-02,35.8,ug m-3,R,2020-12-02,51.517367514618,-0.120194711317
IM1,NO,2020-12-03,23.9,ug m-3,R,2020-12-03,51.517367514618,-0.120194711317
IM1,NO,2020-12-04,15.1,ug m-3,R,2020-12-04,51.517367514618,-0.120194711317
IM1,NO,2020-12-05,38.6,ug m-3,R,2020-12-05,51.517367514618,-0.120194711317
IM1,NO,2020-12-06,31.8,ug m-3,R,2020-12-06,51.517367514618,-0.120194711317
IM1,NO,2020-12-07,66.3,ug m-3,R,2020-12-07,51.517367514618,-0.120194711317
IM1,NO,2020-12-08,50.9,ug m-3,R,2020-12-08,51.517367514618,-0.120194711317
IM1,NO,2020-12-09,22.6,ug m-3,R,2020-12-09,51.517367514618,-0.120194711317
IM1,NO,2020-12-10,47.1,ug m-3,R,2020-12-10,51.517367514618,-0.120194711317
IM1,NO,2020-12-11,21.7,ug m-3,R,2020-12-11,51.517367514618,-0.120194711317
IM1,NO,2020-12-12,14.0,ug m-3,R,2020-12-12,51.517367514618,-0.120194711317
IM1,NO,2020-12-13,12.1,ug m-3,R,2020-12-13,51.517367514618,-0.120194711317
IM1,NO,2020-12-14,6.5,ug m-3,R,2020-12-14,51.517367514618,-0.120194711317
IM1,NO,2020-12-15,12.4,ug m-3,R,2020-12-15,51.517367514618,-0.120194711317
IM1,NO,2020-12-16,20.1,ug m-3,R,2020-12-16,51.517367514618,-0.120194711317
IM1,NO,2020-12-17,6.5,ug m-3,R,2020-12-17,51.517367514618,-0.120194711317
IM1,NO,2020-12-18,8.4,ug m-3,R,2020-12-18,51.517367514618,-0.120194711317
IM1,NO,2020-12-19,5.4,ug m-3,R,2020-12-19,51.517367514618,-0.120194711317
IM1,NO,2020-12-20,2.7,ug m-3,R,2020-12-20,51.517367514618,-0.120194711317
IM1,NO,2020-12-21,8.8,ug m-3,R,2020-12-21,51.517367514618,-0.120194711317
IM1,NO,2020-12-22,35.4,ug m-3,R,2020-12-22,51.517367514618,-0.120194711317
IM1,NO,2020-12-23,9.7,ug m-3,R,2020-12-23,51.517367514618,-0.120194711317
IM1,NO,2020-12-24,8.7,ug m-3,R,2020-12-24,51.517367514618,-0.120194711317
IM1,NO,2020-12-25,8.4,ug m-3,R,2020-12-25,51.517367514618,-0.120194711317
IM1,NO,2020-12-26,1.7,ug m-3,R,2020-12-26,51.517367514618,-0.120194711317
IM1,NO,2020-12-27,4.1,ug m-3,R,2020-12-27,51.517367514618,-0.120194711317
IM1,NO,2020-12-28,15.9,ug m-3,R,2020-12-28,51.517367514618,-0.120194711317
IM1,NO,2020-12-29,14.6,ug m-3,R,2020-12-29,51.517367514618,-0.120194711317
IM1,NO,2020-12-30,18.5,ug m-3,R,2020-12-30,51.517367514618,-0.120194711317
IM1,NO,2020-12-31,19.0,ug m-3,R,2020-12-31,51.517367514618,-0.120194711317
IM1,NO,2021-01-01,14.9,ug m-3,R,2021-01-01,51.517367514618,-0.120194711317
IM1,NO,2021-01-02,14.4,ug m-3,R,2021-01-02,51.517367514618,-0.120194711317
IM1,NO,2021-01-03,12.1,ug m-3,R,2021-01-03,51.517367514618,-0.120194711317
IM1,NO,2021-01-04,17.1,ug m-3,R,2021-01-04,51.517367514618,-0.120194711317
IM1,NO,2021-01-05,18.0,ug m-3,R,2021-01-05,51.517367514618,-0.120194711317
IM1,NO,2021-01-06,25.6,ug m-3,R,2021-01-06,51.517367514618,-0.120194711317
IM1,NO,2021-01-07,26.3,ug m-3,R,2021-01-07,51.517367514618,-0.120194711317
IM1,NO,2021-01-08,46.5,ug m-3,R,2021-01-08,51.517367514618,-0.120194711317
IM1,NO,2021-01-09,38.8,ug m-3,R,2021-01-09,51.517367514618,-0.120194711317
IM1,NO,2021-01-10,7.4,ug m-3,R,2021-01-10,51.517367514618,-0.120194711317
IM1,NO,2021-01-11,5.5,ug m-3,R,2021-01-11,51.517367514618,-0.120194711317
IM1,NO,2021-01-12,21.9,ug m-3,R,2021-01-12,51.517367514618,-0.120194711317
IM1,NO,2021-01-13,21.7,ug m-3,R,2021-01-13,51.517367514618,-0.120194711317
IM1,NO,2021-01-14,29.2,ug m-3,R,2021-01-14,51.517367514618,-0.120194711317
IM1,NO,2021-01-15,47.6,ug m-3,R,2021-01-15,51.517367514618,-0.120194711317
IM1,NO,2021-01-16,12.0,ug m-3,R,2021-01-16,51.517367514618,-0.120194711317
IM1,NO,2021-01-17,6.2,ug m-3,R,2021-01-17,51.517367514618,-0.120194711317
IM1,NO,2021-01-18,5.7,ug m-3,R,2021-01-18,51.517367514618,-0.120194711317
IM1,NO,2021-01-19,2.6,ug m-3,R,2021-01-19,51.517367514618,-0.120194711317
IM1,NO,2021-01-20,3.8,ug m-3,R,2021-01-20,51.517367514618,-0.120194711317
IM1,NO,2021-01-21,4.1,ug m-3,R,2021-01-21,51.517367514618,-0.120194711317
IM1,NO,2021-01-22,9.7,ug m-3,R,2021-01-22,51.517367514618,-0.120194711317
IM1,NO,2021-01-23,13.5,ug m-3,R,2021-01-23,51.517367514618,-0.120194711317
IM1,NO,2021-01-24,12.9,ug m-3,R,2021-01-24,51.517367514618,-0.120194711317
IM1,NO,2021-01-25,18.0,ug m-3,R,2021-01-25,51.517367514618,-0.120194711317
IM1,NO,2021-01-26,16.0,ug m-3,R,2021-01-26,51.517367514618,-0.120194711317
IM1,NO,2021-01-27,17.4,ug m-3,R,2021-01-27,51.517367514618,-0.120194711317
IM1,NO,2021-01-28,8.2,ug m-3,R,2021-01-28,51.517367514618,-0.120194711317
IM1,NO,2021-01-29,9.0,ug m-3,R,2021-01-29,51.517367514618,-0.120194711317
IM1,NO,2021-01-30,14.8,ug m-3,R,2021-01-30,51.517367514618,-0.120194711317
IM1,NO,2021-01-31,18.0,ug m-3,R,2021-01-31,51.517367514618,-0.120194711317
IM1,NO,2021-02-01,27.6,ug m-3,R,2021-02-01,51.517367514618,-0.120194711317
IM1,NO,2021-02-02,10.9,ug m-3,R,2021-02-02,51.517367514618,-0.120194711317
IM1,NO,2021-02-03,8.2,ug m-3,R,2021-02-03,51.517367514618,-0.120194711317
IM1,NO,2021-02-04,11.67,ug m-3,R,2021-02-04,51.517367514618,-0.120194711317
IM1,NO,2021-02-05,15.13,ug m-3,R,2021-02-05,51.517367514618,-0.120194711317
IM1,NO,2021-02-06,18.6,ug m-3,R,2021-02-06,51.517367514618,-0.120194711317
IM1,NO,2021-02-07,6.8,ug m-3,R,2021-02-07,51.517367514618,-0.120194711317
IM1,NO,2021-02-08,20.1,ug m-3,R,2021-02-08,51.517367514618,-0.120194711317
IM1,NO,2021-02-09,24.2,ug m-3,R,2021-02-09,51.517367514618,-0.120194711317
IM1,NO,2021-02-10,28.1,ug m-3,R,2021-02-10,51.517367514618,-0.120194711317
IM1,NO,2021-02-11,29.0,ug m-3,R,2021-02-11,51.517367514618,-0.120194711317
IM1,NO,2021-02-12,21.7,ug m-3,R,2021-02-12,51.517367514618,-0.120194711317
IM1,NO,2021-02-13,16.1,ug m-3,R,2021-02-13,51.517367514618,-0.120194711317
IM1,NO,2021-02-14,9.6,ug m-3,R,2021-02-14,51.517367514618,-0.120194711317
IM1,NO,2021-02-15,7.8,ug m-3,R,2021-02-15,51.517367514618,-0.120194711317
IM1,NO,2021-02-16,4.6,ug m-3,R,2021-02-16,51.517367514618,-0.120194711317
IM1,NO,2021-02-17,3.7,ug m-3,R,2021-02-17,51.517367514618,-0.120194711317
IM1,NO,2021-02-18,6.7,ug m-3,R,2021-02-18,51.517367514618,-0.120194711317
IM1,NO,2021-02-19,7.5,ug m-3,R,2021-02-19,51.517367514618,-0.120194711317
IM1,NO,2021-02-20,5.8,ug m-3,R,2021-02-20,51.517367514618,-0.120194711317
IM1,NO,2021-02-21,9.6,ug m-3,R,2021-02-21,51.517367514618,-0.120194711317
IM1,NO,2021-02-22,18.2,ug m-3,R,2021-02-22,51.517367514618,-0.120194711317
IM1,NO,2021-02-23,7.1,ug m-3,R,2021-02-23,51.517367514618,-0.120194711317
IM1,NO,2021-02-24,6.0,ug m-3,R,2021-02-24,51.517367514618,-0.120194711317
IM1,NO,2021-02-25,14.7,ug m-3,R,2021-02-25,51.517367514618,-0.120194711317
IM1,NO,2021-02-26,26.6,ug m-3,R,2021-02-26,51.517367514618,-0.120194711317
IM1,NO,2021-02-27,29.1,ug m-3,R,2021-02-27,51.517367514618,-0.120194711317
IM1,NO,2021-02-28,13.5,ug m-3,R,2021-02-28,51.517367514618,-0.120194711317
IM1,NO,2021-03-01,24.3,ug m-3,R,2021-03-01,51.517367514618,-0.120194711317
IM1,NO,2021-03-02,47.6,ug m-3,R,2021-03-02,51.517367514618,-0.120194711317
IM1,NO,2021-03-03,71.0,ug m-3,R,2021-03-03,51.517367514618,-0.120194711317
IM1,NO,2021-03-04,24.1,ug m-3,R,2021-03-04,51.517367514618,-0.120194711317
IM1,NO,2021-03-05,24.5,ug m-3,R,2021-03-05,51.517367514618,-0.120194711317
IM1,NO,2021-03-06,18.4,ug m-3,R,2021-03-06,51.517367514618,-0.120194711317
IM1,NO,2021-03-07,14.3,ug m-3,R,2021-03-07,51.517367514618,-0.120194711317
IM1,NO,2021-03-08,25.4,ug m-3,R,2021-03-08,51.517367514618,-0.120194711317
IM1,NO,2021-03-09,13.4,ug m-3,R,2021-03-09,51.517367514618,-0.120194711317
IM1,NO,2021-03-10,3.2,ug m-3,R,2021-03-10,51.517367514618,-0.120194711317
IM1,NO,2021-03-11,5.2,ug m-3,R,2021-03-11,51.517367514618,-0.120194711317
IM1,NO,2021-03-12,3.8,ug m-3,R,2021-03-12,51.517367514618,-0.120194711317
IM1,NO,2021-03-13,4.4,ug m-3,R,2021-03-13,51.517367514618,-0.120194711317
IM1,NO,2021-03-14,4.2,ug m-3,R,2021-03-14,51.517367514618,-0.120194711317
IM1,NO,2021-03-15,17.3,ug m-3,R,2021-03-15,51.517367514618,-0.120194711317
IM1,NO,2021-03-16,15.7,ug m-3,R,2021-03-16,51.517367514618,-0.120194711317
IM1,NO,2021-03-17,19.9,ug m-3,R,2021-03-17,51.517367514618,-0.120194711317
IM1,NO,2021-03-18,20.3,ug m-3,R,2021-03-18,51.517367514618,-0.120194711317
IM1,NO,2021-03-19,24.6,ug m-3,R,2021-03-19,51.517367514618,-0.120194711317
IM1,NO,2021-03-20,15.1,ug m-3,R,2021-03-20,51.517367514618,-0.120194711317
IM1,NO,2021-03-21,11.4,ug m-3,R,2021-03-21,51.517367514618,-0.120194711317
IM1,NO,2021-03-22,17.6,ug m-3,R,2021-03-22,51.517367514618,-0.120194711317
IM1,NO,2021-03-23,6.9,ug m-3,R,2021-03-23,51.517367514618,-0.120194711317
IM1,NO,2021-03-24,5.3,ug m-3,R,2021-03-24,51.517367514618,-0.120194711317
IM1,NO,2021-03-25,4.2,ug m-3,R,2021-03-25,51.517367514618,-0.120194711317
IM1,NO,2021-03-26,4.0,ug m-3,R,2021-03-26,51.517367514618,-0.120194711317
IM1,NO,2021-03-27,3.5,ug m-3,R,2021-03-27,51.517367514618,-0.120194711317
IM1,NO,2021-03-28,1.6,ug m-3,R,2021-03-28,51.517367514618,-0.120194711317
IM1,NO,2021-03-29,3.9,ug m-3,R,2021-03-29,51.517367514618,-0.120194711317
IM1,NO,2021-03-30,51.8,ug m-3,R,2021-03-30,51.517367514618,-0.120194711317
IM1,NO,2021-03-31,62.9,ug m-3,R,2021-03-31,51.517367514618,-0.120194711317
IM1,NO,2021-04-01,25.8,ug m-3,R,2021-04-01,51.517367514618,-0.120194711317
IM1,NO,2021-04-02,10.5,ug m-3,R,2021-04-02,51.517367514618,-0.120194711317
IM1,NO,2021-04-03,10.7,ug m-3,R,2021-04-03,51.517367514618,-0.120194711317
IM1,NO,2021-04-04,5.2,ug m-3,R,2021-04-04,51.517367514618,-0.120194711317
IM1,NO,2021-04-05,7.5,ug m-3,R,2021-04-05,51.517367514618,-0.120194711317
IM1,NO,2021-04-06,16.7,ug m-3,R,2021-04-06,51.517367514618,-0.120194711317
IM1,NO,2021-04-07,15.0,ug m-3,R,2021-04-07,51.517367514618,-0.120194711317
IM1,NO,2021-04-08,4.8,ug m-3,R,2021-04-08,51.517367514618,-0.120194711317
IM1,NO,2021-04-09,9.0,ug m-3,R,2021-04-09,51.517367514618,-0.120194711317
IM1,NO,2021-04-10,14.8,ug m-3,R,2021-04-10,51.517367514618,-0.120194711317
IM1,NO,2021-04-11,8.6,ug m-3,R,2021-04-11,51.517367514618,-0.120194711317
IM1,NO,2021-04-12,19.3,ug m-3,R,2021-04-12,51.517367514618,-0.120194711317
IM1,NO,2021-04-13,22.0,ug m-3,R,2021-04-13,51.517367514618,-0.120194711317
IM1,NO,2021-04-14,35.2,ug m-3,R,2021-04-14,51.517367514618,-0.120194711317
IM1,NO,2021-04-15,35.9,ug m-3,R,2021-04-15,51.517367514618,-0.120194711317
IM1,NO,2021-04-16,31.3,ug m-3,R,2021-04-16,51.517367514618,-0.120194711317
IM1,NO,2021-04-17,19.8,ug m-3,R,2021-04-17,51.517367514618,-0.120194711317
IM1,NO,2021-04-18,15.2,ug m-3,R,2021-04-18,51.517367514618,-0.120194711317
IM1,NO,2021-04-19,30.4,ug m-3,R,2021-04-19,51.517367514618,-0.120194711317
IM1,NO,2021-04-20,32.6,ug m-3,R,2021-04-20,51.517367514618,-0.120194711317
IM1,NO,2021-04-21,27.4,ug m-3,R,2021-04-21,51.517367514618,-0.120194711317
IM1,NO,2021-04-22,27.4,ug m-3,R,2021-04-22,51.517367514618,-0.120194711317
IM1,NO,2021-04-23,29.0,ug m-3,R,2021-04-23,51.517367514618,-0.120194711317
IM1,NO,2021-04-24,16.3,ug m-3,R,2021-04-24,51.517367514618,-0.120194711317
IM1,NO,2021-04-25,8.9,ug m-3,R,2021-04-25,51.517367514618,-0.120194711317
IM1,NO,2021-04-26,21.7,ug m-3,R,2021-04-26,51.517367514618,-0.120194711317
IM1,NO,2021-04-27,23.4,ug m-3,R,2021-04-27,51.517367514618,-0.120194711317
IM1,NO,2021-04-28,25.1,ug m-3,R,2021-04-28,51.517367514618,-0.120194711317
IM1,NO,2021-04-29,17.5,ug m-3,R,2021-04-29,51.517367514618,-0.120194711317
IM1,NO,2021-04-30,20.4,ug m-3,R,2021-04-30,51.517367514618,-0.120194711317
IM1,NO,2021-05-01,17.2,ug m-3,R,2021-05-01,51.517367514618,-0.120194711317
IM1,NO,2021-05-02,8.1,ug m-3,R,2021-05-02,51.517367514618,-0.120194711317
IM1,NO,2021-05-03,1.8,ug m-3,R,2021-05-03,51.517367514618,-0.120194711317
IM1,NO,2021-05-04,9.0,ug m-3,R,2021-05-04,51.517367514618,-0.120194711317
IM1,NO,2021-05-05,13.3,ug m-3,R,2021-05-05,51.517367514618,-0.120194711317
IM1,NO,2021-05-06,14.1,ug m-3,R,2021-05-06,51.517367514618,-0.120194711317
IM1,NO,2021-05-07,11.2,ug m-3,R,2021-05-07,51.517367514618,-0.120194711317
IM1,NO,2021-05-08,6.5,ug m-3,R,2021-05-08,51.517367514618,-0.120194711317
IM1,NO,2021-05-09,4.7,ug m-3,R,2021-05-09,51.517367514618,-0.120194711317
IM1,NO,2021-05-10,3.9,ug m-3,R,2021-05-10,51.517367514618,-0.120194711317
IM1,NO,2021-05-11,15.1,ug m-3,R,2021-05-11,51.517367514618,-0.120194711317
IM1,NO,2021-05-12,9.7,ug m-3,R,2021-05-12,51.517367514618,-0.120194711317
IM1,NO,2021-05-13,30.4,ug m-3,R,2021-05-13,51.517367514618,-0.120194711317
IM1,NO,2021-05-14,23.9,ug m-3,R,2021-05-14,51.517367514618,-0.120194711317
IM1,NO,2021-05-15,13.3,ug m-3,R,2021-05-15,51.517367514618,-0.120194711317
IM1,NO,2021-05-16,6.0,ug m-3,R,2021-05-16,51.517367514618,-0.120194711317
IM1,NO,2021-05-17,15.4,ug m-3,R,2021-05-17,51.517367514618,-0.120194711317
IM1,NO,2021-05-18,8.3,ug m-3,R,2021-05-18,51.517367514618,-0.120194711317
IM1,NO,2021-05-19,16.1,ug m-3,R,2021-05-19,51.517367514618,-0.120194711317
IM1,NO,2021-05-20,10.2,ug m-3,R,2021-05-20,51.517367514618,-0.120194711317
IM1,NO,2021-05-21,3.2,ug m-3,R,2021-05-21,51.517367514618,-0.120194711317
IM1,NO,2021-05-22,11.2,ug m-3,R,2021-05-22,51.517367514618,-0.120194711317
IM1,NO,2021-05-23,4.0,ug m-3,R,2021-05-23,51.517367514618,-0.120194711317
IM1,NO,2021-05-24,10.3,ug m-3,R,2021-05-24,51.517367514618,-0.120194711317
IM1,NO,2021-05-25,10.0,ug m-3,R,2021-05-25,51.517367514618,-0.120194711317
IM1,NO,2021-05-26,15.7,ug m-3,R,2021-05-26,51.517367514618,-0.120194711317
IM1,NO,2021-05-27,26.7,ug m-3,R,2021-05-27,51.517367514618,-0.120194711317
IM1,NO,2021-05-28,26.9,ug m-3,R,2021-05-28,51.517367514618,-0.120194711317
IM1,NO,2021-05-29,25.5,ug m-3,R,2021-05-29,51.517367514618,-0.120194711317
IM1,NO,2021-05-30,14.9,ug m-3,R,2021-05-30,51.517367514618,-0.120194711317
IM1,NO,2021-05-31,15.9,ug m-3,R,2021-05-31,51.517367514618,-0.120194711317
IM1,NO,2021-06-01,24.8,ug m-3,R,2021-06-01,51.517367514618,-0.120194711317
IM1,NO,2021-06-02,24.7,ug m-3,R,2021-06-02,51.517367514618,-0.120194711317
IM1,NO,2021-06-03,6.1,ug m-3,R,2021-06-03,51.517367514618,-0.120194711317
IM1,NO,2021-06-04,26.4,ug m-3,R,2021-06-04,51.517367514618,-0.120194711317
IM1,NO,2021-06-05,10.3,ug m-3,R,2021-06-05,51.517367514618,-0.120194711317
IM1,NO,2021-06-06,6.6,ug m-3,R,2021-06-06,51.517367514618,-0.120194711317
IM1,NO,2021-06-07,12.4,ug m-3,R,2021-06-07,51.517367514618,-0.120194711317
IM1,NO,2021-06-08,9.9,ug m-3,R,2021-06-08,51.517367514618,-0.120194711317
IM1,NO,2021-06-09,6.8,ug m-3,R,2021-06-09,51.517367514618,-0.120194711317
IM1,NO,2021-06-10,7.3,ug m-3,R,2021-06-10,51.517367514618,-0.120194711317
IM1,NO,2021-06-11,8.3,ug m-3,R,2021-06-11,51.517367514618,-0.120194711317
IM1,NO,2021-06-12,13.3,ug m-3,R,2021-06-12,51.517367514618,-0.120194711317
IM1,NO,2021-06-13,7.6,ug m-3,R,2021-06-13,51.517367514618,-0.120194711317
IM1,NO,2021-06-14,9.1,ug m-3,R,2021-06-14,51.517367514618,-0.120194711317
IM1,NO,2021-06-15,25.9,ug m-3,R,2021-06-15,51.517367514618,-0.120194711317
IM1,NO,2021-06-16,9.4,ug m-3,R,2021-06-16,51.517367514618,-0.120194711317
IM1,NO,2021-06-17,27.8,ug m-3,R,2021-06-17,51.517367514618,-0.120194711317
IM1,NO,2021-06-18,25.8,ug m-3,R,2021-06-18,51.517367514618,-0.120194711317
IM1,NO,2021-06-19,24.4,ug m-3,R,2021-06-19,51.517367514618,-0.120194711317
IM1,NO,2021-06-20,19.8,ug m-3,R,2021-06-20,51.517367514618,-0.120194711317
IM1,NO,2021-06-21,27.3,ug m-3,R,2021-06-21,51.517367514618,-0.120194711317
IM1,NO,2021-06-22,24.6,ug m-3,R,2021-06-22,51.517367514618,-0.120194711317
IM1,NO,2021-06-23,29.3,ug m-3,R,2021-06-23,51.517367514618,-0.120194711317
IM1,NO,2021-06-24,16.8,ug m-3,R,2021-06-24,51.517367514618,-0.120194711317
IM1,NO,2021-06-25,15.0,ug m-3,R,2021-06-25,51.517367514618,-0.120194711317
IM1,NO,2021-06-26,25.8,ug m-3,R,2021-06-26,51.517367514618,-0.120194711317
IM1,NO,2021-06-27,16.6,ug m-3,R,2021-06-27,51.517367514618,-0.120194711317
IM1,NO,2021-06-28,29.8,ug m-3,R,2021-06-28,51.517367514618,-0.120194711317
IM1,NO,2021-06-29,24.3,ug m-3,R,2021-06-29,51.517367514618,-0.120194711317
IM1,NO,2021-06-30,19.1,ug m-3,R,2021-06-30,51.517367514618,-0.120194711317
IM1,NO,2021-07-01,23.2,ug m-3,R,2021-07-01,51.517367514618,-0.120194711317
IM1,NO,2021-07-02,8.6,ug m-3,R,2021-07-02,51.517367514618,-0.120194711317
IM1,NO,2021-07-03,9.6,ug m-3,R,2021-07-03,51.517367514618,-0.120194711317
IM1,NO,2021-07-04,5.3,ug m-3,R,2021-07-04,51.517367514618,-0.120194711317
IM1,NO,2021-07-05,10.6,ug m-3,R,2021-07-05,51.517367514618,-0.120194711317
IM1,NO,2021-07-06,7.6,ug m-3,R,2021-07-06,51.517367514618,-0.120194711317
IM1,NO,2021-07-07,4.5,ug m-3,R,2021-07-07,51.517367514618,-0.120194711317
IM1,NO,2021-07-08,5.0,ug m-3,R,2021-07-08,51.517367514618,-0.120194711317
IM1,NO,2021-07-09,6.5,ug m-3,R,2021-07-09,51.517367514618,-0.120194711317
IM1,NO,2021-07-10,19.8,ug m-3,R,2021-07-10,51.517367514618,-0.120194711317
IM1,NO,2021-07-11,8.9,ug m-3,R,2021-07-11,51.517367514618,-0.120194711317
IM1,NO,2021-07-12,26.4,ug m-3,R,2021-07-12,51.517367514618,-0.120194711317
IM1,NO,2021-07-13,18.3,ug m-3,R,2021-07-13,51.517367514618,-0.120194711317
IM1,NO,2021-07-14,15.1,ug m-3,R,2021-07-14,51.517367514618,-0.120194711317
IM1,NO,2021-07-15,21.0,ug m-3,R,2021-07-15,51.517367514618,-0.120194711317
IM1,NO,2021-07-16,29.1,ug m-3,R,2021-07-16,51.517367514618,-0.120194711317
IM1,NO,2021-07-17,24.7,ug m-3,R,2021-07-17,51.517367514618,-0.120194711317
IM1,NO,2021-07-18,13.6,ug m-3,R,2021-07-18,51.517367514618,-0.120194711317
IM1,NO,2021-07-19,17.3,ug m-3,R,2021-07-19,51.517367514618,-0.120194711317
IM1,NO,2021-07-20,22.2,ug m-3,R,2021-07-20,51.517367514618,-0.120194711317
IM1,NO,2021-07-21,27.1,ug m-3,R,2021-07-21,51.517367514618,-0.120194711317
IM1,NO,2021-07-22,29.6,ug m-3,R,2021-07-22,51.517367514618,-0.120194711317
IM1,NO,2021-07-23,24.5,ug m-3,R,2021-07-23,51.517367514618,-0.120194711317
IM1,NO,2021-07-24,26.4,ug m-3,R,2021-07-24,51.517367514618,-0.120194711317
IM1,NO,2021-07-25,19.9,ug m-3,R,2021-07-25,51.517367514618,-0.120194711317
IM1,NO,2021-07-26,14.8,ug m-3,R,2021-07-26,51.517367514618,-0.120194711317
IM1,NO,2021-07-27,4.9,ug m-3,R,2021-07-27,51.517367514618,-0.120194711317
IM1,NO,2021-07-28,5.7,ug m-3,R,2021-07-28,51.517367514618,-0.120194711317
IM1,NO,2021-07-29,7.6,ug m-3,R,2021-07-29,51.517367514618,-0.120194711317
IM1,NO,2021-07-30,14.9,ug m-3,R,2021-07-30,51.517367514618,-0.120194711317
IM1,NO,2021-07-31,7.3,ug m-3,R,2021-07-31,51.517367514618,-0.120194711317
IM1,NO,2021-08-01,10.1,ug m-3,R,2021-08-01,51.517367514618,-0.120194711317
IM1,NO,2021-08-02,24.5,ug m-3,R,2021-08-02,51.517367514618,-0.120194711317
IM1,NO,2021-08-03,30.8,ug m-3,R,2021-08-03,51.517367514618,-0.120194711317
IM1,NO,2021-08-04,22.3,ug m-3,R,2021-08-04,51.517367514618,-0.120194711317
IM1,NO,2021-08-05,14.4,ug m-3,R,2021-08-05,51.517367514618,-0.120194711317
IM1,NO,2021-08-06,4.7,ug m-3,R,2021-08-06,51.517367514618,-0.120194711317
IM1,NO,2021-08-07,8.2,ug m-3,R,2021-08-07,51.517367514618,-0.120194711317
IM1,NO,2021-08-08,2.5,ug m-3,R,2021-08-08,51.517367514618,-0.120194711317
IM1,NO,2021-08-09,5.5,ug m-3,R,2021-08-09,51.517367514618,-0.120194711317
IM1,NO,2021-08-10,6.6,ug m-3,R,2021-08-10,51.517367514618,-0.120194711317
IM1,NO,2021-08-11,5.1,ug m-3,R,2021-08-11,51.517367514618,-0.120194711317
IM1,NO,2021-08-12,4.7,ug m-3,R,2021-08-12,51.517367514618,-0.120194711317
IM1,NO,2021-08-13,5.0,ug m-3,R,2021-08-13,51.517367514618,-0.120194711317
IM1,NO,2021-08-14,4.4,ug m-3,R,2021-08-14,51.517367514618,-0.120194711317
IM1,NO,2021-08-15,3.3,ug m-3,R,2021-08-15,51.517367514618,-0.120194711317
IM1,NO,2021-08-16,10.7,ug m-3,R,2021-08-16,51.517367514618,-0.120194711317
IM1,NO,2021-08-17,11.5,ug m-3,R,2021-08-17,51.517367514618,-0.120194711317
IM1,NO,2021-08-18,9.9,ug m-3,R,2021-08-18,51.517367514618,-0.120194711317
IM1,NO,2021-08-19,5.3,ug m-3,R,2021-08-19,51.517367514618,-0.120194711317
IM1,NO,2021-08-20,5.2,ug m-3,R,2021-08-20,51.517367514618,-0.120194711317
IM1,NO,2021-08-21,10.8,ug m-3,R,2021-08-21,51.517367514618,-0.120194711317
IM1,NO,2021-08-22,8.7,ug m-3,R,2021-08-22,51.517367514618,-0.120194711317
IM1,NO,2021-08-23,26.2,ug m-3,R,2021-08-23,51.517367514618,-0.120194711317
IM1,NO,2021-08-24,27.4,ug m-3,R,2021-08-24,51.517367514618,-0.120194711317
IM1,NO,2021-08-25,27.1,ug m-3,R,2021-08-25,51.517367514618,-0.120194711317
IM1,NO,2021-08-26,18.4,ug m-3,R,2021-08-26,51.517367514618,-0.120194711317
IM1,NO,2021-08-27,23.0,ug m-3,R,2021-08-27,51.517367514618,-0.120194711317
IM1,NO,2021-08-28,25.0,ug m-3,R,2021-08-28,51.517367514618,-0.120194711317
IM1,NO,2021-08-29,18.3,ug m-3,R,2021-08-29,51.517367514618,-0.120194711317
IM1,NO,2021-08-30,11.9,ug m-3,R,2021-08-30,51.517367514618,-0.120194711317
IM1,NO,2021-08-31,21.1,ug m-3,R,2021-08-31,51.517367514618,-0.120194711317
IM1,NO,2021-09-01,28.5,ug m-3,R,2021-09-01,51.517367514618,-0.120194711317
IM1,NO,2021-09-02,29.2,ug m-3,R,2021-09-02,51.517367514618,-0.120194711317
IM1,NO,2021-09-03,34.9,ug m-3,R,2021-09-03,51.517367514618,-0.120194711317
IM1,NO,2021-09-04,26.1,ug m-3,R,2021-09-04,51.517367514618,-0.120194711317
IM1,NO,2021-09-05,14.1,ug m-3,R,2021-09-05,51.517367514618,-0.120194711317
IM1,NO,2021-09-06,35.4,ug m-3,R,2021-09-06,51.517367514618,-0.120194711317
IM1,NO,2021-09-07,42.7,ug m-3,R,2021-09-07,51.517367514618,-0.120194711317
IM1,NO,2021-09-08,30.8,ug m-3,R,2021-09-08,51.517367514618,-0.120194711317
IM1,NO,2021-09-09,8.2,ug m-3,R,2021-09-09,51.517367514618,-0.120194711317
IM1,NO,2021-09-10,5.3,ug m-3,R,2021-09-10,51.517367514618,-0.120194711317
IM1,NO,2021-09-11,7.0,ug m-3,R,2021-09-11,51.517367514618,-0.120194711317
IM1,NO,2021-09-12,19.8,ug m-3,R,2021-09-12,51.517367514618,-0.120194711317
IM1,NO,2021-09-13,32.9,ug m-3,R,2021-09-13,51.517367514618,-0.120194711317
