TravelDate,DayOfWeek,Station,EntryTapCount,ExitTapCount
20240328,Thursday,Leytonstone,10992,10960
20240328,Thursday,Leytonstone High Road,1648,1441
20240328,Thursday,Limehouse DLR,8160,6613
20240328,Thursday,Liverpool St NR,31550,31261
20240328,Thursday,Liverpool Street,97732,99316
20240328,Thursday,London Bridge,87952,85626
20240328,Thursday,London City Airport,3509,4300
20240328,Thursday,London Fields,2471,2708
20240328,Thursday,Loughton,4457,4461
20240328,Thursday,Maida Vale,4113,3781
20240328,Thursday,Maidenhead,1882,1851
20240328,Thursday,Manor House,9507,8881
20240328,Thursday,Manor Park,6642,5462
20240328,Thursday,Mansion House,7116,8069
20240328,Thursday,Marble Arch,13566,13275
20240328,Thursday,Maryland,6043,4828
20240328,Thursday,Marylebone,13473,14935
20240328,Thursday,Mile End,17853,16637
20240328,Thursday,Mill Hill East,2269,2081
20240328,Thursday,Monument,16692,14941
20240328,Thursday,Moor Park,1435,2042
20240328,Thursday,Moorgate,37383,42369
20240328,Thursday,Morden,13640,13369
20240328,Thursday,Mornington Crescent,4566,4452
20240328,Thursday,Mudchute,1887,1488
20240328,Thursday,Neasden,4135,3778
20240328,Thursday,New Cross,4055,3522
20240328,Thursday,New Cross Gate,5735,5560
20240328,Thursday,Newbury Park,5457,5949
20240328,Thursday,Nine Elms,6098,5351
20240328,Thursday,North Acton,7449,7193
20240328,Thursday,North Ealing,815,839
20240328,Thursday,North Greenwich,26040,26889
20240328,Thursday,North Harrow,2288,2037
20240328,Thursday,North Wembley,2213,1985
20240328,Thursday,Northfields,3801,3707
20240328,Thursday,Northolt,6258,5919
20240328,Thursday,Northwick Park,5156,5144
20240328,Thursday,Northwood,3792,3521
20240328,Thursday,Northwood Hills,2468,2307
20240328,Thursday,Norwood Junction,6511,5656
20240328,Thursday,Notting Hill Gate,16182,16569
20240328,Thursday,Oakwood,3658,3645
20240328,Thursday,Old Street,27935,28078
20240328,Thursday,Osterley,2505,2527
20240328,Thursday,Oval,9433,8986
20240328,Thursday,Oxford Circus,74797,84188
20240328,Thursday,Paddington,41757,45165
20240328,Thursday,Paddington EL,30786,33122
20240328,Thursday,Park Royal,2629,2703
20240328,Thursday,Parsons Green,8826,7889
20240328,Thursday,Peckham Rye,8918,8934
20240328,Thursday,Penge West,828,718
20240328,Thursday,Perivale,2544,2466
20240328,Thursday,Piccadilly Circus,40621,40204
20240328,Thursday,Pimlico,11967,11330
20240328,Thursday,Pinner,3681,3465
20240328,Thursday,Plaistow,7278,6788
20240328,Thursday,Pontoon Dock DLR,3600,3342
20240328,Thursday,Poplar,1337,1231
20240328,Thursday,Preston Road,3666,3669
20240328,Thursday,Prince Regent,1270,1157
20240328,Thursday,Pudding Mill Lane,2799,2745
20240328,Thursday,Putney Bridge,7549,7742
20240328,Thursday,Queens Park,7453,6632
20240328,Thursday,Queens Rd Peckham,4566,3804
20240328,Thursday,Queensbury,4760,4662
20240328,Thursday,Queensway,8143,8489
20240328,Thursday,Ravenscourt Park,3390,3095
20240328,Thursday,Rayners Lane,5175,5183
20240328,Thursday,Reading,1232,1391
20240328,Thursday,Rectory Road,2211,1859
20240328,Thursday,Redbridge,3279,2956
20240328,Thursday,Regents Park,3482,4068
20240328,Thursday,Richmond,15355,14997
20240328,Thursday,Rickmansworth,3232,3421
20240328,Thursday,Roding Valley,261,233
20240328,Thursday,Romford,15231,14764
20240328,Thursday,Rotherhithe,2551,2106
20240328,Thursday,Royal Albert,1472,1392
20240328,Thursday,Royal Oak,3458,3173
20240328,Thursday,Royal Victoria,2491,2031
20240328,Thursday,Ruislip,2435,2421
20240328,Thursday,Ruislip Gardens,1353,1201
20240328,Thursday,Ruislip Manor,2224,2236
20240328,Thursday,Russell Square,11152,12022
20240328,Thursday,Seven Kings,6060,5090
20240328,Thursday,Seven Sisters,19577,18945
20240328,Thursday,Shadwell DLR,6207,6080
20240328,Thursday,Shadwell LO,5137,4974
20240328,Thursday,Shenfield,3788,3336
20240328,Thursday,Shepherds Bush,20806,19295
20240328,Thursday,Shepherds Bush LO,9023,10067
20240328,Thursday,Shepherds Bush Market,5410,4812
20240328,Thursday,Shoreditch High Street,8492,11398
20240328,Thursday,Silver Street,3249,2900
20240328,Thursday,Sloane Square,19222,18875
20240328,Thursday,Slough,2673,2606
20240328,Thursday,Snaresbrook,2635,2517
20240328,Thursday,South Acton,651,1258
20240328,Thursday,South Ealing,3396,3074
20240328,Thursday,South Hampstead,692,571
20240328,Thursday,South Harrow,3078,3131
20240328,Thursday,South Kensington,39744,40681
20240328,Thursday,South Kenton,1128,1049
20240328,Thursday,South Quay,4929,4414
20240328,Thursday,South Ruislip,2411,2350
20240328,Thursday,South Tottenham,1826,2061
20240328,Thursday,South Wimbledon,5977,5730
20240328,Thursday,South Woodford,6508,6554
20240328,Thursday,Southall,9640,9245
20240328,Thursday,Southbury,1539,1665
20240328,Thursday,Southfields,8066,7248
20240328,Thursday,Southgate,6072,6309
20240328,Thursday,Southwark,15101,15698
20240328,Thursday,St James Street,2579,2409
20240328,Thursday,St James's Park,15195,15456
20240328,Thursday,St Johns Wood,9121,9167
20240328,Thursday,St Pauls,15501,15320
20240328,Thursday,Stamford Brook,3453,3218
20240328,Thursday,Stamford Hill,1136,1000
20240328,Thursday,Stanmore,4825,4759
20240328,Thursday,Star Lane DLR,1804,1762
20240328,Thursday,Stepney Green,8982,8596
20240328,Thursday,Stockwell,12158,10074
20240328,Thursday,Stoke Newington,2544,2019
20240328,Thursday,Stonebridge Park,3972,3726
20240328,Thursday,Stratford,77465,80181
20240328,Thursday,Stratford High Street,726,868
20240328,Thursday,Stratford International,3555,2960
20240328,Thursday,Sudbury Hill,2596,2550
20240328,Thursday,Sudbury Town,2546,2363
20240328,Thursday,Surrey Quays,8313,6683
20240328,Thursday,Swiss Cottage,8408,8102
20240328,Thursday,Sydenham SR,5247,4772
20240328,Thursday,Taplow,310,299
20240328,Thursday,Temple,11941,13152
20240328,Thursday,Theobalds Grove,1213,1119
20240328,Thursday,Theydon Bois,1207,1188
20240328,Thursday,Tooting Bec,11068,9601
20240328,Thursday,Tooting Broadway,20263,18498
20240328,Thursday,Tottenham Court Road,92898,98291
20240328,Thursday,Tottenham Hale,20282,21042
20240328,Thursday,Totteridge & Whetstone,3285,3219
20240328,Thursday,Tower Gateway,2713,2816
20240328,Thursday,Tower Hill,26328,28032
20240328,Thursday,Tufnell Park,7321,6635
20240328,Thursday,Turkey Street,1634,1512
20240328,Thursday,Turnham Green,7148,7470
20240328,Thursday,Turnpike Lane,12211,12232
20240328,Thursday,Twyford,475,378
20240328,Thursday,Upminster,6343,6715
20240328,Thursday,Upminster Bridge,1418,1465
20240328,Thursday,Upney,3709,3392
20240328,Thursday,Upper Holloway,1925,2088
20240328,Thursday,Upton Park,14516,14172
20240328,Thursday,Uxbridge,8013,7981
20240328,Thursday,Vauxhall,35211,30287
20240328,Thursday,Victoria,96042,98687
20240328,Thursday,W Silvertown,2850,2597
20240328,Thursday,Walthamstow Central,21629,21734
20240328,Thursday,Walthamstow Queens Road,1441,1443
20240328,Thursday,Wandsworth Road,882,722
20240328,Thursday,Wanstead,3148,3255
20240328,Thursday,Wanstead Park,1993,1857
20240328,Thursday,Wapping,3203,2752
20240328,Thursday,Warren Street,20650,21747
20240328,Thursday,Warwick Avenue,4835,4485
20240328,Thursday,Waterloo,92766,95000
20240328,Thursday,Watford High Street,1756,1581
20240328,Thursday,Watford Junction,6544,5972
20240328,Thursday,Watford Met,2754,2820
20240328,Thursday,Wembley Central,6665,7104
20240328,Thursday,Wembley Park,23462,22667
20240328,Thursday,West Acton,1643,1579
20240328,Thursday,West Brompton,6110,5790
20240328,Thursday,West Croydon,6638,6043
20240328,Thursday,West Drayton,4620,4286
20240328,Thursday,West Ealing,3973,2923
20240328,Thursday,West Finchley,2318,2082
20240328,Thursday,West Ham,9080,8709
20240328,Thursday,West Hampstead,11759,11091
20240328,Thursday,West Hampstead LO,6425,5991
20240328,Thursday,West Harrow,1512,1403
20240328,Thursday,West India Quay,1465,1549
20240328,Thursday,West Kensington,6330,5605
20240328,Thursday,West Ruislip,1960,1909
20240328,Thursday,Westbourne Park,5915,5401
20240328,Thursday,Westferry,3977,3352
20240328,Thursday,Westminster,26325,27011
20240328,Thursday,White City,11655,11625
20240328,Thursday,White Hart Lane,3202,2981
20240328,Thursday,Whitechapel,27586,28485
20240328,Thursday,Willesden Green,8512,8332
20240328,Thursday,Willesden Junction,7080,6995
20240328,Thursday,Wimbledon,23391,22808
20240328,Thursday,Wimbledon Park,2991,2886
20240328,Thursday,Wood Green,15672,15022
20240328,Thursday,Wood Lane,7421,7844
20240328,Thursday,Wood Street,3139,2841
20240328,Thursday,Woodford,7380,7043
20240328,Thursday,Woodgrange Park,1426,1113
20240328,Thursday,Woodside Park,4067,3448
20240328,Thursday,Woolwich Arsenal DLR,7601,7927
20240328,Thursday,Woolwich Arsenal NR,1883,1632
20240328,Thursday,Woolwich EL,19870,18858
20240329,Friday,Abbey Road DLR,589,567
20240329,Friday,Abbey Wood,5998,4307
20240329,Friday,Acton Central,1879,1758
20240329,Friday,Acton Main Line,1576,1085
20240329,Friday,Acton Town,5017,4928
20240329,Friday,Aldgate,5439,6979
20240329,Friday,Aldgate East,16579,17050
20240329,Friday,All Saints,6,5
20240329,Friday,Alperton,2718,2891
20240329,Friday,Amersham,1684,1730
20240329,Friday,Anerley,417,224
20240329,Friday,Angel,12294,13204
20240329,Friday,Archway,7992,6962
20240329,Friday,Arnos Grove,4027,3663
20240329,Friday,Arsenal,2989,2464
20240329,Friday,Baker Street,25323,26850
20240329,Friday,Balham,11799,10926
20240329,Friday,Bank,15907,17274
20240329,Friday,Barbican,4803,4779
20240329,Friday,Barking,17963,17765
20240329,Friday,Barking Riverside,886,712
20240329,Friday,Barkingside,1097,1095
20240329,Friday,Barons Court,4844,4461
20240329,Friday,Battersea Power Station,12793,11981
20240329,Friday,Bayswater,4862,4140
20240329,Friday,Beckton,1312,1208
20240329,Friday,Beckton Park,315,273
20240329,Friday,Becontree,3099,3050
20240329,Friday,Belsize Park,4264,4285
20240329,Friday,Bermondsey,8392,7993
20240329,Friday,Bethnal Green,13705,13392
20240329,Friday,Bethnal Green NR,930,1020
20240329,Friday,Blackfriars,11115,10764
20240329,Friday,Blackhorse Road,10701,9650
20240329,Friday,Blackwall,15,8
20240329,Friday,Bond Street,31400,31951
20240329,Friday,Borough,4448,4535
20240329,Friday,Boston Manor,1578,1460
20240329,Friday,Bounds Green,4803,4467
20240329,Friday,Bow Church,26,1
20240329,Friday,Bow Road,5697,5179
20240329,Friday,Brent Cross,1935,1819
20240329,Friday,Brentwood,2220,2103
20240329,Friday,Brixton,26743,25634
20240329,Friday,Brockley,2587,1975
20240329,Friday,Bromley-by-Bow,5488,4913
20240329,Friday,Brondesbury,2898,2636
20240329,Friday,Brondesbury Park,919,855
20240329,Friday,Bruce Grove,1490,1216
20240329,Friday,Buckhurst Hill,1923,1846
20240329,Friday,Burnham Bucks,531,476
20240329,Friday,Burnt Oak,3020,3004
20240329,Friday,Bush Hill Park,1053,841
20240329,Friday,Bushey,743,613
20240329,Friday,Caledonian Road,4658,4170
20240329,Friday,Caledonian Road & Barnsbury,1392,1413
20240329,Friday,Cambridge Heath,1224,1218
20240329,Friday,Camden Road,5239,5515
20240329,Friday,Camden Town,29922,35091
20240329,Friday,Canada Water,14072,12896
20240329,Friday,Canary Wharf,38105,37690
20240329,Friday,Canary Wharf DLR,5352,8551
20240329,Friday,Canning Town,18502,18550
20240329,Friday,Cannon Street,5330,4146
20240329,Friday,Canonbury,2484,2209
20240329,Friday,Canons Park,2099,1871
20240329,Friday,Carpenders Park,1156,1082
20240329,Friday,Chadwell Heath,4016,3604
20240329,Friday,Chalfont & Latimer,946,1048
20240329,Friday,Chalk Farm,7672,5267
20240329,Friday,Chancery Lane,4232,4217
20240329,Friday,Charing Cross,22541,21919
20240329,Friday,Chesham,1355,1286
20240329,Friday,Cheshunt,1845,1752
20240329,Friday,Chigwell,173,156
20240329,Friday,Chingford,2008,1964
20240329,Friday,Chiswick Park,1926,1879
20240329,Friday,Chorleywood,729,685
20240329,Friday,Clapham Common,10163,10475
20240329,Friday,Clapham Junction,18789,18336
20240329,Friday,Clapham North,6679,5964
20240329,Friday,Clapham South,6481,5788
20240329,Friday,Clapton,2242,1699
20240329,Friday,Cockfosters,1987,1893
20240329,Friday,Colindale,6632,5851
20240329,Friday,Colliers Wood,6867,6498
20240329,Friday,Covent Garden,16474,21313
20240329,Friday,Crossharbour,2410,2029
20240329,Friday,Crouch Hill,969,1015
20240329,Friday,Croxley,779,762
20240329,Friday,Crystal Palace,2303,2182
20240329,Friday,Custom House DLR,3905,3103
20240329,Friday,Custom House EL,4,0
20240329,Friday,Cutty Sark,6829,5713
20240329,Friday,Cyprus,515,465
20240329,Friday,Dagenham East,2738,2508
20240329,Friday,Dagenham Heathway,5317,5264
20240329,Friday,Dalston Kingsland,9131,10015
20240329,Friday,Debden,1608,1488
20240329,Friday,Denmark Hill,9,4
20240329,Friday,Deptford Bridge,2309,1922
20240329,Friday,Devons Road,22,0
20240329,Friday,Dollis Hill,3572,3061
20240329,Friday,Ealing Broadway,14946,15096
20240329,Friday,Ealing Common,2411,2227
20240329,Friday,Earls Court,18696,19268
20240329,Friday,East Acton,3144,3028
20240329,Friday,East Finchley,5303,4948
20240329,Friday,East Ham,13201,12460
20240329,Friday,East India,266,46
20240329,Friday,East Putney,6043,5009
20240329,Friday,Eastcote,2241,2101
20240329,Friday,Edgware,4444,4314
20240329,Friday,Edgware Road B,3559,3758
20240329,Friday,Edgware Road C&H,6518,7175
20240329,Friday,Edmonton Green,3286,3015
20240329,Friday,Elephant & Castle,17174,15226
20240329,Friday,Elm Park,2508,2457
20240329,Friday,Elverson Road,825,618
20240329,Friday,Embankment,22880,23570
20240329,Friday,Emerson Park,176,126
20240329,Friday,Enfield Town,2105,1875
20240329,Friday,Epping,3313,3086
20240329,Friday,Euston,11088,13174
20240329,Friday,Euston NR,4825,5521
20240329,Friday,Euston Square,6346,7060
20240329,Friday,Fairlop,806,748
20240329,Friday,Farringdon,17841,15104
20240329,Friday,Finchley Central,4565,4365
20240329,Friday,Finchley Road,8201,7577
20240329,Friday,Finchley Road & Frognal,1885,1886
20240329,Friday,Finsbury Park,21821,19013
20240329,Friday,Forest Gate,5671,4825
20240329,Friday,Forest Hill,3198,2474
20240329,Friday,Fulham Broadway,7535,6688
20240329,Friday,Gallions Reach,1462,1232
20240329,Friday,Gants Hill,5088,5011
20240329,Friday,Gidea Park,2314,2050
20240329,Friday,Gloucester Road,13620,12471
20240329,Friday,Golders Green,7054,8129
20240329,Friday,Goldhawk Road,2179,1938
20240329,Friday,Goodge Street,3881,4159
20240329,Friday,Goodmayes,3934,3516
20240329,Friday,Gospel Oak,2708,2382
20240329,Friday,Grange Hill,304,259
20240329,Friday,Great Portland Street,4133,4213
20240329,Friday,Green Park,26790,33594
20240329,Friday,Greenford,3287,3240
20240329,Friday,Greenwich,4369,3963
20240329,Friday,Gunnersbury,3214,3001
20240329,Friday,Hackney Central,7416,7987
20240329,Friday,Hackney Downs,3029,2760
20240329,Friday,Hackney Wick,6067,6655
20240329,Friday,Haggerston,0,1
20240329,Friday,Hainault,2912,2882
20240329,Friday,Hammersmith C&H,10052,9846
20240329,Friday,Hammersmith D&P,23408,22710
20240329,Friday,Hampstead,4330,4873
20240329,Friday,Hampstead Heath,3364,3279
20240329,Friday,Hanger Lane,2923,2844
20240329,Friday,Hanwell,1301,778
20240329,Friday,Harlesden,2255,2118
20240329,Friday,Harold Wood,2861,2610
20240329,Friday,Harringay Green Lanes,1670,1768
20240329,Friday,Harrow & Wealdstone,3600,3091
20240329,Friday,Harrow-on-the-Hill,9088,9261
20240329,Friday,Hatch End,664,695
20240329,Friday,Hatton Cross,4946,4584
20240329,Friday,Hayes & Harlington,6487,5507
20240329,Friday,Headstone Lane,445,370
20240329,Friday,Heathrow T2&3 TfL Rail/HEx,5549,4507
20240329,Friday,Heathrow T4 TfL Rail/HEx,1382,983
20240329,Friday,Heathrow T5 TfL Rail/HEx,3223,2762
20240329,Friday,Heathrow Terminal 4,3381,3407
20240329,Friday,Heathrow Terminal 5,8726,8229
20240329,Friday,Heathrow Terminals 2&3,12553,12010
20240329,Friday,Hendon Central,4694,4180
20240329,Friday,Heron Quays,4819,5341
20240329,Friday,High Barnet,3098,3156
20240329,Friday,High Street Kensington,11606,11370
20240329,Friday,Highams Park,2634,2389
20240329,Friday,Highbury & Islington,14722,15193
20240329,Friday,Highgate,4493,4300
20240329,Friday,Hillingdon,1454,1327
20240329,Friday,Holborn,16372,17648
20240329,Friday,Holland Park,2738,2749
20240329,Friday,Holloway Road,5332,4631
20240329,Friday,Homerton,4470,3804
20240329,Friday,Honor Oak Park,1778,1395
20240329,Friday,Hornchurch,1586,1677
20240329,Friday,Hounslow Central,3495,3408
20240329,Friday,Hounslow East,3988,4051
20240329,Friday,Hounslow West,3479,3751
20240329,Friday,Hyde Park Corner,4801,4909
20240329,Friday,Ickenham,867,828
20240329,Friday,Ilford,9205,8588
20240329,Friday,Imperial Wharf,2111,2020
20240329,Friday,Island Gardens,2048,1258
20240329,Friday,Iver,184,180
20240329,Friday,Kennington,5568,5254
20240329,Friday,Kensal Green,1937,1670
20240329,Friday,Kensal Rise,2630,2485
20240329,Friday,Kensington Olympia,4548,3960
20240329,Friday,Kentish Town,1299,1064
20240329,Friday,Kentish Town West,1987,1839
20240329,Friday,Kenton,1718,1771
20240329,Friday,Kew Gardens,5784,5793
20240329,Friday,Kilburn,6449,5976
20240329,Friday,Kilburn High Road,894,812
20240329,Friday,Kilburn Park,3118,2809
20240329,Friday,King George V,1291,1150
20240329,Friday,Kings Cross St Pancras,94241,108132
20240329,Friday,Kingsbury,3611,3525
20240329,Friday,Knightsbridge,18908,15846
20240329,Friday,Ladbroke Grove,7750,7380
20240329,Friday,Lambeth North,4063,3844
20240329,Friday,Lancaster Gate,6055,6781
20240329,Friday,Langdon Park,1,0
20240329,Friday,Langley Berks,368,336
20240329,Friday,Latimer Road,1746,1695
20240329,Friday,Leicester Square,48787,42646
20240329,Friday,Lewisham DLR,4584,3608
20240329,Friday,Leyton,9525,9012
20240329,Friday,Leyton Midland Road,1767,1623
20240329,Friday,Leytonstone,7812,7652
20240329,Friday,Leytonstone High Road,1326,1211
20240329,Friday,Limehouse DLR,5156,4164
20240329,Friday,Liverpool St NR,25429,34175
20240329,Friday,Liverpool Street,59544,50757
20240329,Friday,London Bridge,76750,70999
20240329,Friday,London City Airport,2563,2868
20240329,Friday,London Fields,1713,1935
20240329,Friday,Loughton,2864,2912
20240329,Friday,Maida Vale,3041,2578
20240329,Friday,Maidenhead,981,955
20240329,Friday,Manor House,7166,6614
20240329,Friday,Manor Park,4004,3213
20240329,Friday,Mansion House,3333,3745
20240329,Friday,Marble Arch,12020,12205
20240329,Friday,Maryland,3467,2610
20240329,Friday,Marylebone,9071,12728
20240329,Friday,Mile End,12447,12126
20240329,Friday,Mill Hill East,1240,1206
20240329,Friday,Monument,12059,10589
20240329,Friday,Moor Park,535,569
20240329,Friday,Moorgate,10228,11641
20240329,Friday,Morden,9805,9711
20240329,Friday,Mornington Crescent,5734,2919
20240329,Friday,Mudchute,1326,1149
20240329,Friday,Neasden,2701,2445
20240329,Friday,New Cross,2769,2387
20240329,Friday,New Cross Gate,2350,2371
20240329,Friday,Newbury Park,3854,3661
20240329,Friday,Nine Elms,4029,3594
20240329,Friday,North Acton,5280,5440
20240329,Friday,North Ealing,563,547
20240329,Friday,North Greenwich,34280,35814
20240329,Friday,North Harrow,1433,1379
20240329,Friday,North Wembley,1438,1280
20240329,Friday,Northfields,2883,2856
20240329,Friday,Northolt,4449,4253
20240329,Friday,Northwick Park,2779,2597
20240329,Friday,Northwood,2041,1964
20240329,Friday,Northwood Hills,1432,1334
20240329,Friday,Norwood Junction,4132,3328
20240329,Friday,Notting Hill Gate,14346,16805
20240329,Friday,Oakwood,2757,2808
20240329,Friday,Old Street,16751,18054
20240329,Friday,Osterley,1758,1650
20240329,Friday,Oval,6672,6214
20240329,Friday,Oxford Circus,60423,70358
